"video_id","talent_name","talent_profile","model","confidence","title_raw","content_type","published_at","topic","language","tags","primary_reference","referenced_entities","taxonomy_version","prompt_version","created_at","title_hash","talent_id","classification_json","collaborative_energy","community_milestones","interactive_entertainment","meme_viral","monetization","narrative_serialization","performance_artistry","personality_conversation"
"DxiJZeLuH6c","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.88,"【Just Chattin】 i beat up my work 【Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","just_chattin, storytime","","","v6","v6","2026-03-25 21:34:26.089623","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""storytime""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"LbCUPsAicOM","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Just Chattin】if it was a good day I'd be fishing【Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","just_chattin, chat, fishing","","","v6","v6","2026-03-25 21:34:26.048699","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""chat"",""fishing""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"enWokVyAukc","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Just Chattin】 We're so back (part 2) 【Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","just_chattin, chat, part2","","","v6","v6","2026-03-25 21:32:21.205764","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""chat"",""part2""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"4Uv9h7DQMtk","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Just Chatting】 Offkai Thoughts and Upcoming Year Updates 【Konbini | Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","just_chatting, updates, year_updates, offkai","","","v6","v6","2026-03-25 21:28:50.545927","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chatting"",""updates"",""year_updates"",""offkai""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"KEVh_Xudp8I","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Konbini Debut!】 Welcome in and welcome back! I got a job!【Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","debut, milestone, job, irl, welcome","","","v6","v6","2026-03-25 21:27:10.228455","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""debut"",""milestone"",""job"",""irl"",""welcome""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"-n7XhHiJkrg","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.95,"【Rius 2nd Anniversary】 End of the Subathon, Let's Celebrate! 【Konbini | Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","2nd_anniversary, subathon, celebration, konbini","","","v6","v6","2026-03-25 21:26:20.212528","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""2nd_anniversary"",""subathon"",""celebration"",""konbini""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":false}",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"mM1tIfa9bN8","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.6,"Hi this is a formal invitation #vtuber #envtuber #shorts","short","2026-03-25 21:15:37.393351","lifestyle","en","invitation, announcement, vtuber, envtuber","","","v6","v6","2026-03-25 21:24:39.931364","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""invitation"",""announcement"",""vtuber"",""envtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"jgZunVXf57M","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.7,"【Work With Me】 Gotta get things done 【Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","productivity, work_with_me","","","v6","v6","2026-03-25 21:24:03.382465","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""productivity"",""work_with_me""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"sZLmVKxqNl0","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【BIRTHDAY STREAM】 I'm 24 now holy (not quite unc status) 【Konbini | Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","birthday, stream, celebration","","","v6","v6","2026-03-25 21:24:03.304541","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""birthday"",""stream"",""celebration""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"KbqWhDD2OQw","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"Rius Isonder Nijisanji Audition Dec 2025","video","2026-03-25 21:15:37.393351","lifestyle","en","audition, Nijisanji, announcement, vtuber","","","v6","v6","2026-03-25 21:22:33.428214","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""audition"",""Nijisanji"",""announcement"",""vtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"DLFmV1QBNKY","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【3x Buldak Q&A 】 Marshmallow Answering Stream! No milk 3x spicy noodles 【Konbini | Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","marshmallow, qna, challenge, spicy_noodles, live","","","v6","v6","2026-03-25 21:21:50.098434","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""marshmallow"",""qna"",""challenge"",""spicy_noodles"",""live""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"R3Omo87amFw","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.6,"A MESSAGE to Baskin Robbins America","short","2026-03-25 21:15:37.393351","lifestyle","en","message, brand, baskin_robbins","","","v6","v6","2026-03-25 21:17:34.451702","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""message"",""brand"",""baskin_robbins""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"JR_YyoWH9uk","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Art】 Drawing YOU and an emote (subathon incentive) 【Konbini | Rius Isonder】","live","2026-03-25 21:15:37.393351","lifestyle","en","art, drawing, emote, subathon","","","v6","v6","2026-03-25 21:16:32.742646","abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""art"",""drawing"",""emote"",""subathon""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":true,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"k0dy3CAheeY","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.5,"Help! Tasukete!!! #vtuber #vtuberen","short","2026-03-24 13:00:41.9155","lifestyle","en","vtuber, short, japanese","","","v6","v6","2026-02-16 02:22:19.026277","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""vtuber"",""short"",""japanese""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"gi7o_H3XG-o","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.7,"FF Host Audition (Terberri)","video","2026-03-24 13:00:41.9155","lifestyle","en","audition, terberri","","","v6","v6","2026-02-16 02:22:19.004246","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""audition"",""terberri""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"bRwacrzt_S4","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.5,"Nah, I'm good #vtuber #envtuber","short","2026-03-24 13:00:41.9155","lifestyle","en","vtuber, short","","","v6","v6","2026-02-16 02:22:18.993218","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""vtuber"",""short""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"bAg5b3XuVoo","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.5,"Lost and Confuse  #vtuber #envtuber","short","2026-03-24 13:00:41.9155","lifestyle","en","vtuber, short, emotion","","","v6","v6","2026-02-16 02:22:18.983216","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""vtuber"",""short"",""emotion""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"YrtGlYtGrR4","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.9,"1st stream of the year! 2025 is going to be a colorful start!","live","2026-03-24 13:00:41.9155","lifestyle","en","first_stream, new_year, celebration","","","v6","v6","2026-02-16 02:22:18.973231","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""first_stream"",""new_year"",""celebration""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"H9BHwIL3rjY","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.9,"How to Describe Terberri Solaris (Debut Kick Off Video)","video","2026-03-24 13:00:41.9155","lifestyle","en","debut, about, terberri_solaris","","","v6","v6","2026-02-16 02:21:36.421191","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""debut"",""about"",""terberri_solaris""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"F0OeXH5Y4Gc","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.8,"2.0 Model Debut - Teaser","short","2026-03-24 13:00:41.9155","lifestyle","en","model_debut, teaser, 2.0","","","v6","v6","2026-02-16 02:21:36.400225","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""model_debut"",""teaser"",""2.0""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uQSKnHv6gA8","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.88,"[Ikeman Model Debut] Avery Solaris - Duke of the North","live","2026-03-24 13:00:41.9155","lifestyle","en","model_debut, avery_solaris, ikeman","","Avery Solaris","v6","v6","2026-02-16 02:21:36.331129","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""model_debut"",""avery_solaris"",""ikeman""],""primary_reference"":"""",""referenced_entities"":[""Avery Solaris""],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"tGkno_5L7RE","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.8,"REUNITED WITH THE COSTCO POLISH SAUSAGE IN CANADA!?!?!? #vtuber #shorts","short","2026-03-24 13:00:41.9155","lifestyle","en","food, polish_sausage, costco, canada, vtuber","","","v6","v6","2026-02-16 02:21:36.31021","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""food"",""polish_sausage"",""costco"",""canada"",""vtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"kcHNJNokt4o","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.65,"What you need in morning #vtuber #pokemon","short","2026-03-24 13:00:41.9155","lifestyle","en","morning, routine, pokemon, vtuber","","","v6","v6","2026-02-16 02:21:36.218232","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""morning"",""routine"",""pokemon"",""vtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"fNd7kHFHT_Q","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.6,"Overworked and underpaid #vtuber #shorts","short","2026-03-24 13:00:41.9155","lifestyle","en","relatable, vtuber, shorts","","","v6","v6","2026-02-16 02:20:33.405041","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""relatable"",""vtuber"",""shorts""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"_RQjSvbKroY","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.9,"Vtuber Debut | Terberri Solaris' Debut Presentation","video","2026-03-24 13:00:41.9155","lifestyle","en","debut, terberri_solaris, presentation","","Terberri Solaris","v6","v6","2026-02-16 02:20:33.383224","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""debut"",""terberri_solaris"",""presentation""],""primary_reference"":"""",""referenced_entities"":[""Terberri Solaris""],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"9c1FWjkKvrU","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.9,"Thank you from me! (1st debut anni April 2025)","video","2026-03-24 13:00:41.9155","lifestyle","en","anniversary, debut, thank_you","","","v6","v6","2026-02-16 02:19:39.453198","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""anniversary"",""debut"",""thank_you""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"DmUbqw74iIU","Terberri_Solaris_Ch","terberri_solaris_ch","gpt-5-mini",0.6,"Is This ACTUALLY Cozy?!?!?! #vtuber","short","2026-03-24 13:00:41.9155","lifestyle","en","cozy, reaction","","","v6","v6","2026-02-16 02:18:26.566114","2ce092bca7e2a9f7","0004_terberri_solaris_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""cozy"",""reaction""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Um7Hsk7M81o","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Can't fall asleep? Let me help you relax | Vtuber Handcam","live","2026-03-24 13:00:38.631299","lifestyle","en","ASMR, 3dio, vtuber, handcam, sleep","","","v6","v6","2026-02-16 02:15:13.093022","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""ASMR"",""3dio"",""vtuber"",""handcam"",""sleep""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"lTVpANJc3P4","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Can't sleep? Let me help you<U+0001F319> | Vtuber Handcam","live","2026-03-24 13:00:38.631299","lifestyle","en","ASMR, 3dio, vtuber, handcam, sleep","","","v6","v6","2026-02-16 02:15:13.043164","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""ASMR"",""3dio"",""vtuber"",""handcam"",""sleep""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"w6WKghRQxMQ","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.8,"In the recording mines<U+3010>Working Stream<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","working_stream, productivity, recording","","","v6","v6","2026-02-16 02:15:13.033128","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""working_stream"",""productivity"",""recording""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"VX1fPnEXJI4","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.88,"Drawing myself in Label's clothes!!<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, drawing, character_art","","","v6","v6","2026-02-16 02:14:21.914096","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""drawing"",""character_art""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"UES6UxGjzaY","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.88,"Drawing super duper mega spicy pin-up art<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, pin-up, drawing","","","v6","v6","2026-02-16 02:14:21.894104","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""pin-up"",""drawing""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SpHABjxOKu8","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Helping you fall asleep with relaxing tingles<U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","ASMR, 3DIO, handcam, relaxing","","","v6","v6","2026-02-16 02:14:21.883086","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""ASMR"",""3DIO"",""handcam"",""relaxing""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rj5YZESv5OM","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.88,"Don't mess with me, I'm an artist !! I can draw you preg-<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, drawing, fan_requests","","","v6","v6","2026-02-16 02:14:21.872933","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""drawing"",""fan_requests""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"9e_23sxg5rI","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Giving you soft tingles to sleep<U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","ASMR, 3DIO, handcam, sleep","","","v6","v6","2026-02-16 02:14:21.841129","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""ASMR"",""3DIO"",""handcam"",""sleep""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"wZoq-A0YMKc","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Doodle & Chat<U+3011>What if I was from another faction?<U+3010>Variance Project<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, drawing, what_if","","","v6","v6","2026-02-16 02:14:21.800092","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""drawing"",""what_if""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
