"video_id","talent_name","talent_profile","model","confidence","title_raw","content_type","published_at","topic","language","tags","primary_reference","referenced_entities","taxonomy_version","prompt_version","created_at","title_hash","talent_id","classification_json","collaborative_energy","community_milestones","interactive_entertainment","meme_viral","monetization","narrative_serialization","performance_artistry","personality_conversation"
"9ETv2dZLCOQ","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.85,"【VTuber Music Appreciation】 Checking out your work with kaguraa! 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"music","en","music_appreciation, vtuber, collab, guest, reaction","music_appreciation","music_appreciation, vtuber, collab, guest, reaction","v6","v6",2026-03-25 21:36:29.334127,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""music_appreciation"",""vtuber"",""collab"",""guest"",""reaction""],""primary_reference"":""music_appreciation"",""referenced_entities"":[""music_appreciation"",""vtuber"",""collab"",""guest"",""reaction""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"IZxe083BRa8","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.85,"Rius Mix + Composition Portfolio","video",2026-03-25 21:15:37.393351,"music","en","portfolio, composition, mix, original_music","portfolio","portfolio, composition, mix, original_music","v6","v6",2026-03-25 21:35:54.461582,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""portfolio"",""composition"",""mix"",""original_music""],""primary_reference"":""portfolio"",""referenced_entities"":[""portfolio"",""composition"",""mix"",""original_music""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"l2R-_55ijEE","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"Scream FFXIV - Rius Isonder Short Cover #shorts #riusisonder #ff14 #ffxiv #vtuber","short",2026-03-25 21:15:37.393351,"music","en","cover, shorts, ffxiv, vtuber","Scream","Scream, FFXIV","v6","v6",2026-03-25 21:35:54.448609,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""cover"",""shorts"",""ffxiv"",""vtuber""],""primary_reference"":""Scream"",""referenced_entities"":[""Scream"",""FFXIV""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"IaUY4ppKymE","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.85,"【Just Chattin】 Me when I when I work 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"lifestyle","en","just_chattin, stream, talk","","","v6","v6",2026-03-25 21:35:54.430602,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""stream"",""talk""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"JfKbqVd7kcY","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.78,"Sad Breakfast Halation | (Misery x Reece's Puffs x Snow Halation)","live",2026-03-25 21:15:37.393351,"music","en","mashup, parody, snow_halation, memetic","Snow Halation","Snow Halation, Misery, Reece's Puffs","v6","v6",2026-03-25 21:35:54.407672,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""mashup"",""parody"",""snow_halation"",""memetic""],""primary_reference"":""Snow Halation"",""referenced_entities"":[""Snow Halation"",""Misery"",""Reece's Puffs""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":true,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"Zowlu3oN6mo","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.85,"World is Mine but we steal the part when we say [ka] @chaimuwu  @Hisashark @ELEMENO_J  @geraniumzee","live",2026-03-25 21:15:37.393351,"music","en","cover, vocaloid, collab, guest","World is Mine","World is Mine","v6","v6",2026-03-25 21:35:54.388472,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""cover"",""vocaloid"",""collab"",""guest""],""primary_reference"":""World is Mine"",""referenced_entities"":[""World is Mine""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Ayr7PDT4ruA","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.65,"My one bad food take","short",2026-03-25 21:15:37.393351,"lifestyle","en","opinion, food, hot_take, short","","","v6","v6",2026-03-25 21:35:16.559567,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""opinion"",""food"",""hot_take"",""short""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"qY0yXhvJLsI","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.93,"Big Time Halation Self Cover (feat. Cora Velorum) | (Big Time Rush x Snow Halation)","live",2026-03-25 21:15:37.393351,"music","en","self_cover, feat_cora_velorum, mashup, cover, live","Big Time Halation","Big Time Halation, Big Time Rush, Snow Halation","v6","v6",2026-03-25 21:35:16.54668,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""self_cover"",""feat_cora_velorum"",""mashup"",""cover"",""live""],""primary_reference"":""Big Time Halation"",""referenced_entities"":[""Big Time Halation"",""Big Time Rush"",""Snow Halation""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"DQt0iMaUyUU","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Indiana Jones and the Infernal Machine】 Bad game feat. guest artist Midas 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","indiana_jones, bad_game, collab, guest","Indiana Jones and the Infernal Machine","Indiana Jones and the Infernal Machine","v6","v6",2026-03-25 21:35:16.531856,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""indiana_jones"",""bad_game"",""collab"",""guest""],""primary_reference"":""Indiana Jones and the Infernal Machine"",""referenced_entities"":[""Indiana Jones and the Infernal Machine""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1vmVHR0kvFs","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.94,"Shinunoga E Wa - Rius Isonder Short Cover #shorts #riusisonder #fujiikaze #vtuber #youtaite","short",2026-03-25 21:15:37.393351,"music","ja","cover, short, vtuber, youtaite, fujiikaze","Shinunoga E Wa","Shinunoga E Wa, Rius Isonder, fujiikaze","v6","v6",2026-03-25 21:35:16.508755,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""ja"",""tags"":[""cover"",""short"",""vtuber"",""youtaite"",""fujiikaze""],""primary_reference"":""Shinunoga E Wa"",""referenced_entities"":[""Shinunoga E Wa"",""Rius Isonder"",""fujiikaze""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Gqv67YW54H4","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.88,"【Subnautica】 A second foray into the depths! 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","subnautica, exploration, survival, live","Subnautica","Subnautica","v6","v6",2026-03-25 21:35:16.487524,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""subnautica"",""exploration"",""survival"",""live""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"UVzvrxWbguk","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.92,"【Darkest Dungeon II】 Challenging the second boss 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","darkest_dungeon_ii, boss, challenge","Darkest Dungeon II","Darkest Dungeon II","v6","v6",2026-03-25 21:34:26.116688,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""darkest_dungeon_ii"",""boss"",""challenge""],""primary_reference"":""Darkest Dungeon II"",""referenced_entities"":[""Darkest Dungeon II""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Vn5UNwVjxv4","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.93,"【Music Stream】 Working on commissions and yappin with friends【Rius Isonder】","live",2026-03-25 21:15:37.393351,"music","en","music_stream, commissions, collab","music_stream","music_stream, commissions, collab","v6","v6",2026-03-25 21:34:26.103656,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""music_stream"",""commissions"",""collab""],""primary_reference"":""music_stream"",""referenced_entities"":[""music_stream"",""commissions"",""collab""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":true}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"DxiJZeLuH6c","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.88,"【Just Chattin】 i beat up my work 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"lifestyle","en","just_chattin, storytime","","","v6","v6",2026-03-25 21:34:26.089623,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""storytime""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"zjwgt8sajSc","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.92,"【Subnautica】 Finally a thematic game for the Rius Isonder 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","subnautica, thematic_game","Subnautica","Subnautica","v6","v6",2026-03-25 21:34:26.069705,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""subnautica"",""thematic_game""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"LbCUPsAicOM","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Just Chattin】if it was a good day I'd be fishing【Rius Isonder】","live",2026-03-25 21:15:37.393351,"lifestyle","en","just_chattin, chat, fishing","","","v6","v6",2026-03-25 21:34:26.048699,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""chat"",""fishing""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"i60mf0jOu2s","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.8,"【Subnautica】 Happy New Year! We will be going back and forth a lot... 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","Subnautica, holiday_stream, gameplay, survival","Subnautica","Subnautica","v6","v6",2026-03-25 21:33:43.977717,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""Subnautica"",""holiday_stream"",""gameplay"",""survival""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"xAV1t3sEIXY","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.88,"【Raincode+】 Everyone put on your thinking caps! 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","Raincode+, puzzle, gameplay, co-op","Raincode+","Raincode+","v6","v6",2026-03-25 21:33:43.961788,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""Raincode+"",""puzzle"",""gameplay"",""co-op""],""primary_reference"":""Raincode+"",""referenced_entities"":[""Raincode+""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5an9sWo6PsI","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.95,"Betelgeuse - Rius Isonder Short Cover #shorts #riusisonder #yuuri #vtuber #youtaite","video",2026-03-25 21:15:37.393351,"music","en","cover, short, youtaite, vtuber","Betelgeuse","Betelgeuse","v6","v6",2026-03-25 21:33:43.945696,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""cover"",""short"",""youtaite"",""vtuber""],""primary_reference"":""Betelgeuse"",""referenced_entities"":[""Betelgeuse""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"c6wSchILhMI","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Subnautica】 We do base building to build a base 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","Subnautica, base_building, survival, gameplay","Subnautica","Subnautica","v6","v6",2026-03-25 21:33:43.920778,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""Subnautica"",""base_building"",""survival"",""gameplay""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"D0dk3RLFToc","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.87,"Big Time Halation | (Big Time Rush x Snow Halation)","live",2026-03-25 21:15:37.393351,"music","en","mashup, song, live, vtuber","Big Time Halation","Big Time Halation, Big Time Rush, Snow Halation","v6","v6",2026-03-25 21:33:43.899288,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""mashup"",""song"",""live"",""vtuber""],""primary_reference"":""Big Time Halation"",""referenced_entities"":[""Big Time Halation"",""Big Time Rush"",""Snow Halation""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"oLfYkaAluio","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.82,"【Subnautica】 Back and forth and back and forth and back and 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","subnautica, exploration, survival","Subnautica","Subnautica","v6","v6",2026-03-25 21:33:01.598664,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""subnautica"",""exploration"",""survival""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"TjXBB9_YSb8","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.95,"Lost in Paradise | (JJK ED1) Rius Isonder Cover","live",2026-03-25 21:15:37.393351,"music","en","cover, anime_ed, lost_in_paradise, JJK","Lost in Paradise","Lost in Paradise, Jujutsu Kaisen ED1","v6","v6",2026-03-25 21:33:01.585722,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""cover"",""anime_ed"",""lost_in_paradise"",""JJK""],""primary_reference"":""Lost in Paradise"",""referenced_entities"":[""Lost in Paradise"",""Jujutsu Kaisen ED1""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"y2-ZemiT4C8","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.82,"【Subnautica】 The only thing lost about this river is me 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","subnautica, exploration, survival","Subnautica","Subnautica","v6","v6",2026-03-25 21:33:01.569996,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""subnautica"",""exploration"",""survival""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"A--7bsnFbTs","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.82,"【Subnautica】 ISLAND BOYS 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","subnautica, survival, ocean","Subnautica","Subnautica","v6","v6",2026-03-25 21:33:01.547809,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""subnautica"",""survival"",""ocean""],""primary_reference"":""Subnautica"",""referenced_entities"":[""Subnautica""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":true,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"vrTN2QzsU3s","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Music Stream】 Making awful snow halation mashups with chat 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"music","en","music_stream, mashup, snow_halation, audience_participation","Snow Halation","Snow Halation","v6","v6",2026-03-25 21:33:01.528948,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""music_stream"",""mashup"",""snow_halation"",""audience_participation""],""primary_reference"":""Snow Halation"",""referenced_entities"":[""Snow Halation""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":true}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"_rCu6vnvGzY","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.88,"【Keep Talking And Nobody Explodes】 I will blow up Cora Velorum AGAIN 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","keep_talking_and_nobody_explodes, ktane, challenge, live","Keep Talking And Nobody Explodes","Keep Talking And Nobody Explodes","v6","v6",2026-03-25 21:32:21.231726,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""keep_talking_and_nobody_explodes"",""ktane"",""challenge"",""live""],""primary_reference"":""Keep Talking And Nobody Explodes"",""referenced_entities"":[""Keep Talking And Nobody Explodes""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"-U_VPWiJKD0","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Darkest Dungeon II】 ACT 4 ALREADY? WOAH 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","darkest_dungeon_ii, act4, gameplay","Darkest Dungeon II","Darkest Dungeon II","v6","v6",2026-03-25 21:32:21.219729,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""darkest_dungeon_ii"",""act4"",""gameplay""],""primary_reference"":""Darkest Dungeon II"",""referenced_entities"":[""Darkest Dungeon II""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"enWokVyAukc","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Just Chattin】 We're so back (part 2) 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"lifestyle","en","just_chattin, chat, part2","","","v6","v6",2026-03-25 21:32:21.205764,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""just_chattin"",""chat"",""part2""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"DY35H1PqL7A","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.95,"Writing on the Wall | Rius Isonder Cover","live",2026-03-25 21:15:37.393351,"music","en","cover, singing, live","Writing on the Wall","Writing on the Wall","v6","v6",2026-03-25 21:32:21.183836,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""cover"",""singing"",""live""],""primary_reference"":""Writing on the Wall"",""referenced_entities"":[""Writing on the Wall""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"SX1XvHMbLtg","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"【Hades 2】 Escape from Underworld Boogaloo 【Rius Isonder】","live",2026-03-25 21:15:37.393351,"gaming","en","hades2, escape, gameplay, live","Hades 2","Hades 2","v6","v6",2026-03-25 21:32:21.165037,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""gaming"",""language"":""en"",""tags"":[""hades2"",""escape"",""gameplay"",""live""],""primary_reference"":""Hades 2"",""referenced_entities"":[""Hades 2""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"8RgWGGAXH8Y","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"Sad Breakfast Halation Self Cover (feat. CeladonVA) | (Misery x Reece's Puffs x Snow Halation)","live",2026-03-25 21:15:37.393351,"music","en","self_cover, feat_CeladonVA, mashup, cover","Sad Breakfast Halation","Sad Breakfast Halation, CeladonVA, Misery, Reece's Puffs, Snow Halation","v6","v6",2026-03-25 21:31:44.096872,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""self_cover"",""feat_CeladonVA"",""mashup"",""cover""],""primary_reference"":""Sad Breakfast Halation"",""referenced_entities"":[""Sad Breakfast Halation"",""CeladonVA"",""Misery"",""Reece's Puffs"",""Snow Halation""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9BCalzvP6Ow","Rius_Isonder_Ch","rius_isonder_ch","gpt-5-mini",0.9,"Lucifer - Rius Isonder Short Cover #shorts #riusisonder #shimon #vtuber #youtaite","short",2026-03-25 21:15:37.393351,"music","en","cover, shorts, vtuber, youtaite","Lucifer","Lucifer, Rius Isonder, shimon","v6","v6",2026-03-25 21:31:44.083744,"abcd441ffe6c58a6","0005_rius_isonder_ch","{""topic"":""music"",""language"":""en"",""tags"":[""cover"",""shorts"",""vtuber"",""youtaite""],""primary_reference"":""Lucifer"",""referenced_entities"":[""Lucifer"",""Rius Isonder"",""shimon""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
